Respondent ID,Select your industry.,,Select your company size.,In which global region are your business headquarters?,Select the closest option to your current job title.,,Has your organization increased the use of open source software over the last year?,"Which categories of open source software has your organization invested in the most in terms of projects, budget, and resources? (please pick top 5)",,,,,,,,,,,,,,,,,,What are the top reasons your organization uses open source software? (please pick top 3),,,,,,,,,,,,,What are your organization’s support challenges while using open source software?,,,,,,,,,,,Which of these open source Linux distributions does your organization use today to support your software infrastructure? (select all that apply),,,,,,,,,,,,,,,,Which of these open source infrastructure technologies does your organization use today to support your software infrastructure? (select all that apply),,,,,,,,,,,,,,,,,,,,,,,"On a scale of 1-10, with 10 being highest level of impact, how much did the Red Hat decision regarding source code availability for derivative distributions impact your infrastructure planning for 2024?",Please elaborate on why you selected that ranking.,Which of these cloud-native open source technologies does your organization use today? (select all that apply),,,,,,,,,,,,,,,,,,,,,,,Which open source frameworks does your organization use to build applications today? (select all that apply),,,,,,,,,,,,,,,,,,,,,,,,,,,,What is your organization's plan if there are newly disclosed vulnerabilities (CVEs) in Angular.js?,,Which technologies  does your organization use to build applications today? (select all that apply),,,,,,,,,,,,,,,,,,,,,,Which open source data technologies does your organization use today? (select all that apply),,,,,,,,,,,,,,,,,,,,,,,,,What are the main support challenges with the open source data technologies your organization is using? (Please pick your top 5.),,,,,,,,,,Which open source infrastructure automation and configuration tools does your organization use today? (select all that apply),,,,,,,,,,,,,,,,Which open source DevOps tools does your organization use today? (select all that apply),,,,,,,,,,,,,What are the main support challenges with the open source software your organization uses for CI/CD? (Please pick your top 3.),,,,,,,Which open source security tools does your organization use today? (select all that apply),,,,,,,,,,,,,,,,,,,,,,,,,,,Which is the most business-critical open source software in your organization? Please specify.,How are you addressing the shortage of open source software skills? (please pick top 3),,,,,,,,How would you describe the level of open source maturity in your organization (select all that apply)?,,,,,,,,,,Do you or your organization sponsor any of the following open source non-profit organizations? (Please select all that apply),,,,,,,,,,,,,,,,,
1.14449E+11,Technology,,Early-stage startup,Asia,Developer/Engineer,,Yes,,,,,,,,,,,,,,Programming languages and frameworks,,,,,Functionality available to improve development velocity,Access to innovations and latest technologies,,,,,,,,,,Makes it easier to hire or retain employees,,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14449E+11,"Banking, Insurance, or Financial Services",,100 to 499 employees,Africa,Manager / Director,,Yes,,,,,,,,,,Networking,,,Operating Systems,Programming languages and frameworks,Security tools,,Storage technologies,,,Access to innovations and latest technologies,,Stable technology with community long-term support,"Fast moving / constant enhancements, releases, and patches",,,,,,,,,Somewhat Challenging,Challenging,Somewhat Challenging,Challenging,,Challenging,,Not Challenging,Very Challenging,Challenging,Somewhat Challenging,,,Amazon Linux,,,,,,,Linux Mint,,,,,,,,,,,,Apache HTTP,,Apache Tomcat,,,,,,,,,,,,,,,,4,,,,,,,,,,,Knative,,,,,Nomad,,,,,,,,,,,,,,,MicroProfile,,,,,,,,JQuery,,,,,,,,,,,,,,,,C#,C/C++,,,,,,,,,,,,,,,Python,,,,,,Apache Derby,,Apache Hadoop,,,,,,,,Fluentd,,,,,,,,,PostgreSQL,,,,,,,,,,Scalability issues,,Backups and recovery,,,,Puppet,,,,,,,,,,,,,,,,,,,,,,,,,,Not open source CI/CD tool,,,,,,Keeping up with updates and patches,,,,,CI Fuzz CLI,,,,,,,,,,,,,,,,,,,,,,,ZAP,,,java,,,,,Delaying projects with new open source technologies,,,,,,Generates software bill of materials (SBOMs),,,,,,,,,,,AlmaLinux OS Foundation,,Linux Foundation (or any of its foundations),,"​​​Software In the Public Interest (SPI, sponsors of Debian)​​",,,,,,,,,,
1.14449E+11,Technology,,Early-stage startup,North America,Manager / Director,,"No, it remained the same",,Blockchain,,,,,,,,,,,Operating Systems,Programming languages and frameworks,,,,,,,,,,,,To reduce vendor lock-in,Community-oriented and transparent,,Open standards and interoperability,,,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,,,,,,,,,,,,,,,Ubuntu,,,,,,,,,,,,,,,,,,,,,,,,None,0,It did not,,,Docker,,,,,,,,,,,,,,,,,,,,,,,Django,,,,,,,,,,Flask,,,,,,,,,,,,,TensorFlow,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,,,,,,,,MySQL,,,,Redis,,,,,,,,,,,,,,Lack of documentation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14449E+11,Telecommunications,,Under 100 employees,Europe,Developer/Engineer,,Yes,,,,,,,,,Middleware,,,,Operating Systems,Programming languages and frameworks,,Software Development Life Cycle (SDLC) tools,,,,,To modernize technology stack,,,"No license cost, overall cost reduction",Large selection of options for similar functionality,,,,,,,Somewhat Challenging,Challenging,Not Challenging,Somewhat Challenging,Very Challenging,Not Challenging,Not Challenging,Somewhat Challenging,Not Challenging,Not Challenging,Somewhat Challenging,,,,,,,Debian,,,Linux Mint,,,,,Ubuntu,,,,,,,,,,,,,,,,Eclipse Paho,,,,,,NGINX,,,0,,,,Docker,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse Equinox,,,,,,,,,,,,,,,,,,,,,,,,,,,C/C++,,,Eclipse IDE,,,,,,,,,,,,Python,,Ruby,,,,,,,,,,,,,,,,,,,,,,,PostgreSQL,,,,,,,,"Installation, upgrades, and configuration issues",,,,,,,Lack of documentation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14449E+11,Technology,,Early-stage startup,Asia,System Administrator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14449E+11,"Banking, Insurance, or Financial Services",,"500 to 5,000 employees",Europe,System Administrator,,Yes,,,Cloud and container technologies,,,,,,,,,,,,Security tools,,,,,,To modernize technology stack,,,,,,,,Open standards and interoperability,,,Not Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Challenging,Not Challenging,Somewhat Challenging,Not Challenging,Somewhat Challenging,Not Challenging,Not Challenging,,,,,,,,,Kali Linux,,,OpenSUSE,,Rocky Linux,Ubuntu,SLES,,,,,,Apache HTTP,,,,,,,,,,,,,,,NGINX,,,2,Our default distribution is Ubuntu.  We had to migrate some CentOS servers to Rocky.,,,Docker,,,,Etcd,,,,Kubernetes,,,Longhorn,,,,,,,Rancher,,,,,,,,,,,,,,,,,,,,,.NET Framework/Core,,,,,,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MariaDB,MongoDB,,,,PostgreSQL,,,,,,Not enough personnel,Personnel experience and proficiency,,,,,,,,,,Ansible,,,Terraform,,,,,,,,,,,,,,,GitLab,,,,,,,Not open source CI/CD tool,,,Not enough personnel,Personnel experience and proficiency,,,,,,,,,,,,,Metasploit,,Nmap,,OpenVAS,,,,OWASP Dependency-Track,,,,,,,,,,,,curl,,Providing internal or external training,Hiring external consultants/contractors,Hiring third party companies to do the job,,,,,,,Generates software bill of materials (SBOMs),,,,,,,,,,,,,,,,,,,,,,,,I don’t know,
1.14449E+11,Technology,,"500 to 5,000 employees",Asia,Consultant,,Yes,,,,Content management systems,,,,,,,,,,,,,,,,,To modernize technology stack,,,,,,,"Ability to contribute to, and influence direction of, open source projects",,,,Somewhat Challenging,Challenging,Challenging,Somewhat Challenging,Challenging,Somewhat Challenging,Challenging,Somewhat Challenging,Challenging,Somewhat Challenging,Challenging,,,,,,,,,,,,,Oracle Linux,,,,,,Apache EventMesh,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,Knative,,,Linkerd,,,,,,,,,,,,,,,,,,,,,,,,,JQuery,,,,,,,,,,,,,,,,,C/C++,,,Eclipse IDE,,,,,,,,,,,,,,,,,,,,,,,,,,CouchDB,,,,,,,,,,,,,,,,,,,,Keeping up with updates and patches,,,,,,,,,,,,,,,KubeEdge,,,,,,,,,,,,,,,,,,Not open source CI/CD tool,,,,,,Keeping up with updates and patches,,,,,,,,,Falco,,,,,,,,,,,,,,,,,,,,,,eclipse,,Providing internal or external training,,,,,,,,,Generates software bill of materials (SBOMs),,,,,,,,,,Apache Software Foundation,,,,,,,,,,,,,,,
1.14449E+11,Technology,,"500 to 5,000 employees",Asia,Developer/Engineer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14449E+11,Telecommunications,,Early-stage startup,Asia,Developer/Engineer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14449E+11,Education or Research,,"500 to 5,000 employees",Oceania,Developer/Engineer,,"No, we reduced the use of open source",,,,,,,DevOps / GitOps/ DeveSecOps tooling,Frameworks and tooling for AI/ML/DL,,,,,,,,,,,,,,,,"No license cost, overall cost reduction",,To reduce vendor lock-in,,,Open standards and interoperability,,,Challenging,Challenging,Challenging,Very Challenging,Very Challenging,Not Challenging,Somewhat Challenging,Challenging,Very Challenging,Challenging,Not Challenging,,,,,,,Debian,,,,,,,,Ubuntu,Embedded - PiOS etc,,,,,,,,,,,,,,,,,,,,,NGINX,,,8,"Scared about vendor lock-in; first reduce the availability of source, then ramp up prices",,,Docker,,,,,,,,,,,,,,,,,,,,Singularity,,,,,,,,,,,,,,,,,Laravel,,,PyTorch,,,,,,TensorFlow,Vue.js,"Django, Jekyll",,,,,,,,,,,JavaScript,,,,,,,PHP,Python,,,,,,,,Apache Hadoop,Apache Kafka,,,,,,,,,,,MariaDB,,MySQL,,,,Redis,,,,,Not enough personnel,,,Keeping up with updates and patches,,,,,,,Puppet,Ansible,,,,,,,,,,,,,,,,,,GitLab,,,,,,,,,,Not enough personnel,,"Installation, upgrades, and configuration issues",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I Don't Know,,"Moodle, we are a university",,,Hiring external consultants/contractors,,,,,,,,,Has experts for different open source technologies,Develops some new open source software in public git repos,,,,,,,,,,,,,,,,,,,,,,I don’t know,
1.14449E+11,Consulting or Professional Services,,Under 100 employees,Oceania,Consultant,,"No, it remained the same",,,Cloud and container technologies,,,,DevOps / GitOps/ DeveSecOps tooling,,Middleware,Networking,,,Operating Systems,,,,,,Functionality available to improve development velocity,,,Stable technology with community long-term support,,"No license cost, overall cost reduction",,,,,,,,Somewhat Challenging,Somewhat Challenging,,Not Challenging,Not Challenging,Challenging,Somewhat Challenging,Somewhat Challenging,Not Challenging,Not Challenging,Somewhat Challenging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14449E+11,"Energy, Oil, or Gas",,"More than 5,000 employees",Asia,Developer/Engineer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14449E+11,Technology,,"500 to 5,000 employees",Europe,Team Lead or Manager,,Yes,,,,,Databases and data technologies,Desktop and personal productivity,,Frameworks and tooling for AI/ML/DL,,,,,,Programming languages and frameworks,,,,,,,,,,,,To reduce vendor lock-in,,,Open standards and interoperability,,Possibility to modify source code,Not Challenging,Challenging,Not Challenging,Not Challenging,Challenging,Somewhat Challenging,Not Challenging,Not Challenging,Somewhat Challenging,Very Challenging,Not Challenging,,,,,CentOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wildfly,0,,,,,,,,,,,,,,,,,,,,,,,,None,Angular 2 or newer,Angular.js,,,,,,,,,,,,,,,,.NET 5,.NET Framework/Core,,React.js,,,,,,Vue.js,J2EE,,,C#,,,,,,,,JavaScript,,,Node.js,OpenJDK,,,,Python,,,,,,,,,,,,,,,,,,,,,,,,,PostgreSQL,,SQLite,,,,,Personnel experience and proficiency,,,,,,,,,,,,,,,,,,,,,,,,I'm not using any,,,,,,,,,,,Not open source CI/CD tool,,,,Personnel experience and proficiency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I Don't Know,,GeoServer,,Providing internal or external training,,,,,,,,,,Has experts for different open source technologies,Develops some new open source software in public git repos,,,Contributes to open source projects and open source organizations,,,,,,,,,,,,,,,,,,Individual open source projects or maintainers,,
1.14449E+11,Education or Research,,Under 100 employees,Africa,Developer/Engineer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14449E+11,Nonprofit,,Early-stage startup,United Kingdom,Manager / Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14449E+11,"Banking, Insurance, or Financial Services",,"More than 5,000 employees",Africa,System Administrator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14449E+11,Other (please specify),Author,Under 100 employees,North America,System Administrator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14449E+11,Technology,,"More than 5,000 employees",North America,Developer/Engineer,,Yes,,,Cloud and container technologies,,,,DevOps / GitOps/ DeveSecOps tooling,,,,,,,,,Software Development Life Cycle (SDLC) tools,,,Functionality available to improve development velocity,,To modernize technology stack,,,,,To reduce vendor lock-in,,,,,,Very Challenging,Very Challenging,Very Challenging,Not Challenging,Not Challenging,Challenging,Challenging,Not Challenging,Challenging,Not Challenging,Not Challenging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14449E+11,Other (please specify),no industry,Early-stage startup,North America,Researcher or Professor,,"No, we reduced the use of open source",,,,,,,,,,,,,,Programming languages and frameworks,,,,,Functionality available to improve development velocity,Access to innovations and latest technologies,,Stable technology with community long-term support,,,,,,,,,,Not Challenging,Somewhat Challenging,Not Challenging,Challenging,Not Challenging,Challenging,Challenging,Not Challenging,Not Challenging,Very Challenging,Somewhat Challenging,,,,Arch Linux,CentOS,CentOS Stream,,,,,,,,Rocky Linux,Ubuntu,,,,,,,,,,,,,,Eclipse Jetty,,Eclipse Paho,Eclipse Amlen,Eclipse Temurin,,Gemini Web,,NGINX,,,5,its ez,,,,,,,,,,,,,,,,,OpenStack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14449E+11,Media or Gaming,,Early-stage startup,Asia,Researcher or Professor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14449E+11,Telecommunications,,"More than 5,000 employees",Europe,Other (please specify),Caller,"No, it remained the same",,,,,,,,,,Networking,,,,,,,,,,,To modernize technology stack,,,,,,,,,,,Challenging,Challenging,Challenging,Challenging,Challenging,Challenging,Challenging,Challenging,Challenging,Challenging,Challenging,,,Amazon Linux,,,,,,,,,,,,Ubuntu,,ActiveMQ,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,OpenStack,,,,,,,,,,,,,,,,,,,,,,,,,,PyTorch,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,Swift,,Apache Derby,,,,,,,,,,,,,,,,,,OpenSearch,,,,,,,Not enough personnel,,,,,,,,,,Puppet,,,,,,,,,,,,,,,,,,,,,,Spinnaker,,,,,,,Not enough personnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I Don't Know,,A,Hiring experienced professionals,,,Hiring third party companies to do the job,,I don’t know,,,,,,,,,Has a legal team familiar with open source licensing,,,Has an Open Source Program Office,,,Apache Software Foundation,,,Linux Foundation (or any of its foundations),,,Free Software Foundation,Free Software Foundation Europe,,,,,,,,
1.14449E+11,Education or Research,,"More than 5,000 employees",Africa,System Administrator,,"Yes, significantly",,,,Content management systems,,Desktop and personal productivity,,,,,Observability tools,,,,Security tools,,,,,,,Stable technology with community long-term support,,,Large selection of options for similar functionality,,,,,Makes it easier to hire or retain employees,,Challenging,Challenging,Very Challenging,Challenging,Very Challenging,Challenging,Challenging,Very Challenging,Very Challenging,Challenging,Somewhat Challenging,,,,,,CentOS Stream,,,,,Navy Linux,,,,Ubuntu,,,Apache Camel,,,,,,,,Eclipse GlassFish,,,,,Eclipse Paho,,,,,,,,,5,.,,,,Eclipse Che,,,,,,Knative,,,,,,,,,Prometheus,,,,,,,,,Eclipse Equinox,,,,,,,ExpressJS,,,,Laminas,,,,,React.js,,,,,,,,,,,C/C++,,,Eclipse IDE,,,,,,,,,Oracle Java,,,,,,,,,,,,,,,,,CouchDB,,Fluentd,Grafana Loki,,,,,,,,,,,,,,,,"Installation, upgrades, and configuration issues",,Scalability issues,Distributed computing,,,,,,,,,Terraform,,,,,,,Rudder,,,,,,,,GitLab,,,,,,,,,,,,"Installation, upgrades, and configuration issues",,,,,,CI Fuzz CLI,,CycloneDX-CLI,,,,,,,,,,,,,,,,,,,,,,,,.,,,Hiring external consultants/contractors,,,I don’t know,,,,,,,,,,Contributes to open source projects and open source organizations,,,,,,,,,​​​Python Software Foundation​​,,,,,,,,,,,
1.14449E+11,Education or Research,,Early-stage startup,North America,Developer/Engineer,,Yes,,,Cloud and container technologies,,Databases and data technologies,,,,,,,,,Programming languages and frameworks,,,,,,,,,,"No license cost, overall cost reduction",,,,,,,,Not Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,,,,,,,,,,,,,Oracle Linux,,,,,,,,,Apache HTTP,,,,,,,,,,,,,,,NGINX,,,1,,,,Docker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A (Vanilla JS + PHP),,,,,,,,,,,,,Kotlin,,,,,PHP,,,,,Swift,,,,,,,,,,,,,,,,,,MySQL,,,,,,,,,Not enough personnel,Personnel experience and proficiency,"Installation, upgrades, and configuration issues",Keeping up with updates and patches,Scalability issues,,,,,,,,,,,,,,,,,,,,,I'm not using any,,,,,,,,,,,Not open source CI/CD tool,,,Not enough personnel,Personnel experience and proficiency,,,,,Securing pipelines,,,,,,,,,,,,,,,,,,,,,,,,,,I Don't Know,,Docker,,Providing internal or external training,,,,,,,,,,Has experts for different open source technologies,,,,,,,,,,,,,,,,,,,,,,,,No
1.14449E+11,Technology,,"More than 5,000 employees",Asia,Developer/Engineer,,"Yes, significantly",Analytics,Blockchain,,,,,,,,,,,Operating Systems,Programming languages and frameworks,,,,,Functionality available to improve development velocity,Access to innovations and latest technologies,To modernize technology stack,,,,,,,,,,,Very Challenging,Very Challenging,Very Challenging,Very Challenging,Very Challenging,Very Challenging,Very Challenging,Very Challenging,Very Challenging,Very Challenging,Very Challenging,,,,Arch Linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse Amlen,,,,,,,,8,,,,,,,,,,,,Kubernetes,,,,,,,,,,,,,,,,,,,,,,,,ExpressJS,,,,,,,,,,,,,,,,,,,,C/C++,,Eclipse Collections,,,,,,,,,,,,,,,,,Swift,,,,,,,,,,,,Fluentd,,,,,,,,,,,,,,,,,,,,,,,,Lack of documentation,,,,,,,,,,,Zabbix,,,,,,,,,,,,,Tekton,,,,,,,,,,Scalability,,,,CI Fuzz CLI,,,,Falco,,,,,,,,,,,,,,,,Trivy,,,,,,PRATIBIM,,,,,Delaying projects with new open source technologies,I don’t know,We don't have a skills shortage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14449E+11,Technology,,"500 to 5,000 employees",Asia,Developer Relations / Advocate / Evangelist,,"Yes, significantly",,,,,Databases and data technologies,,DevOps / GitOps/ DeveSecOps tooling,,,Networking,,,,Programming languages and frameworks,,Software Development Life Cycle (SDLC) tools,,,Functionality available to improve development velocity,,,,,,,,,"Ability to contribute to, and influence direction of, open source projects",,Makes it easier to hire or retain employees,,Somewhat Challenging,Not Challenging,Not Challenging,Somewhat Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,,,,,,,,,Kali Linux,,,,,,Ubuntu,,,,,,,,,Apache Tomcat,,,,,,,,Eclipse Amlen,,,Gemini Web,,,,,8,,,,,,Eclipse JKube,,,,,,Kubernetes,,,,,,OpenStack,,,,,,,,Angular.js,Django,,,,,,,,,,,,JQuery,,,,.NET Framework/Core,,React.js,,,,,,,,I don't know,,,,,,Eclipse IDE,,,,JavaScript,,,Node.js,,Oracle Java,,,,,,,Swift,,,,,,,,Cassandra,,,,,,,,MariaDB,MongoDB,MySQL,,,,,,,,,Not enough personnel,Personnel experience and proficiency,,,Scalability issues,Distributed computing,,,,Lack of documentation,,,,,,,,,,,,,,,,I'm not using any,Argo CD,,,GitLab,,,,,,,,,,,Personnel experience and proficiency,,,,Logging and auditing,Securing pipelines,,,,,,,,,,,,,,,,,,,,,,,,,,I Don't Know,,linux,Hiring experienced professionals,Providing internal or external training,,,,,We don't have a skills shortage,,Performs security scans to identify vulnerabilities in open source packages,,,,,,,,,,,,,,,,,,,,,,,,,,I don’t know,
